,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
4658,2870006400,2870003000,2870002700,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,310.839893225
4659,2870007200,2870003000,2870003500,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,657.754939154
4660,2870005400,2870002700,2870002100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,953.547133544
4661,2870007100,2870003500,2870003000,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,650.691669768
4662,2870006300,2870002700,2870003000,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,317.300785746
4663,2870006100,2870002700,2870003100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,476.712881106
4664,2870005300,2870002100,2870002700,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,361.252757011
4665,2870006000,2870002100,2870003100,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,707.105865445
4666,2870016500,2870007700,2870007500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,705.821376395
4667,2870017600,2870007600,2870008100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,737.722007447
4668,2870016900,2870007500,2870007600,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,234.773007558
4671,2950027300,2950012300,2950013000,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,295,000,15,,nodelinkmanager2017010217,,,542.736425335
4672,2950028401,2870002100,2950013000,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,8167.23058919
4673,2950027100,2950012300,2950012500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,295,000,15,,nodelinkmanager2017010217,,,318.505960356
4674,2950027700,2950012500,2950013000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,295,000,15,,nodelinkmanager2017010217,,,447.189208418
4675,2870031700,2870015100,2870015000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,856.444943524
4676,2870031600,2870015000,2870015100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,597.23817998
4677,2870032200,2870015100,2870015300,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,459.722140342
4678,2870031800,2870015000,2870015300,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,804.57725732
4679,2870017100,2870007600,2870007400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,515.486871172
4691,2950028301,2950013000,2870002100,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,8165.02989632
4698,2870032502,2870015300,2970006601,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,6113.97325825
4699,2870032402,2970006602,2870015300,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,5449.38437031
4700,2870032501,2970006601,2970006600,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,4181.5388559
4701,2870032401,2970006600,2970006602,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,4841.17947977
4702,2870019402,2870008100,2870008101,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,4986.48538489
4703,2870019302,2870008102,2870008100,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,4341.4382564
4704,2870019301,2870015000,2870008102,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,14572.080632
4705,2870019401,2870008101,2870015000,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,287,000,15,,nodelinkmanager2017010217,,,13920.9135569
4706,2970017100,2970007100,2970008500,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,003,15,,nodelinkmanager2017010217,,,553.790044009
4707,2970020900,2970008500,2970010800,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,476.365359216
4708,2970015600,2970007300,2970007100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,810.294350632
4709,2970014500,2970006600,2970007100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,415.17274011
4710,2970015500,2970007100,2970007300,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,409.116265565
4711,2970015000,2970007300,2970006600,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,515.179862491
4712,2970014900,2970006600,2970007300,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,297,000,15,,nodelinkmanager2017010217,,,515.394345087
4713,2970017001,2890002400,2970007300,0,2.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,289,000,15,,nodelinkmanager2017010217,,,13077.5143969
4714,2950014400,2950007000,2950006800,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,295,000,15,,nodelinkmanager2017010217,,,152.116825777
4715,2950014300,2950006800,2950007000,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,295,000,15,,nodelinkmanager2017010217,,,154.510510316
4880,2130000700,2130000100,2130000400,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,213,000,15,,nodelinkmanager2017010217,,,1020.3139995
4881,2330053900,2330025500,2330024200,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,848.757494768
4886,2330013300,2330005200,2330005900,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,358.380833734
4887,2140018600,2140009000,2140008100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,484.346501888
4888,2140019200,2140008100,2140007500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,291.524499235
4889,2140018400,2140009000,2140007500,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,604.754395693
4890,2140018300,2140007500,2140009000,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,603.694187023
4891,2140047801,2330005100,2140021600,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,6791.1280336
4893,2140047701,2140021600,2330005100,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,6794.19832339
4897,2330055500,2330025700,2330025500,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,133.020294981
4898,2330056000,2330025800,2330025700,0,3.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,249.87361438
4905,2330061200,2330028400,2330028500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,735.322924769
4906,2330061600,2330028300,2330028400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,889.748231876
4945,2330053500,2330026100,2330024200,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,739.817120381
4957,2330025401,2330024200,2330006301,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,11218.6010885
4958,2330025402,2330006301,2330006300,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,1420.23525841
4959,2330025302,2330006300,2330006302,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,2210.14450727
4960,2330025301,2330006302,2330024200,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,10422.6565009
5042,2240013000,2240005700,2240005200,0,4.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,462.971442686
5043,2240012900,2240005200,2240005700,0,4.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,462.843129576
5044,2240013600,2240005500,2240005700,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,677.442404338
5045,2240012800,2240005200,2240005500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,600.179280934
5046,2240012700,2240005500,2240005200,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,345.061029345
5047,2240013500,2240005700,2240005500,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,267.595678973
5048,2240009900,2240003700,2240005200,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,2419.80767375
5049,2240014101,2240005700,2080000400,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,759.894599264
5066,2160016700,2160007100,2160006900,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,003,15,,nodelinkmanager2017010217,,,1104.95494116
5067,2160016500,2160007000,2160006800,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,836.002699347
5070,2160016400,2160006800,2160007000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,933.70609912
5071,2160016600,2160006900,2160007100,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,835.045362033
5072,2160016300,2160007100,2160006800,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,973.110519071
5073,2160016200,2160006800,2160007100,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,955.34909037
5079,2160012401,2250000200,2160004900,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,1081.06485833
5080,2160012301,2160004900,2250000200,0,1.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,1082.81370206
5081,2160011500,2160004900,2160004600,0,1.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,952.8795023
5082,2160011400,2160004600,2160004900,0,1.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,846.197268465
5089,2160015900,2160007100,2160007000,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,480.44739322
5092,2160015800,2160007000,2160007100,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,1514.25245511
5105,2250000800,2250000400,2250000200,0,1.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,225,000,15,,nodelinkmanager2017010217,,,782.46411832
5106,2250000700,2250000200,2250000400,0,1.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,225,000,15,,nodelinkmanager2017010217,,,702.844878166
5146,2330014600,2330006300,2330005100,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,799.445693339
5147,2330014800,2330005100,2330005900,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,365.886985577
5148,2330014500,2330005100,2330006300,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,798.321209161
5149,2330061400,2330028300,2330028500,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,554.788327531
5150,2330061300,2330028500,2330028400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,427.035701246
5151,2330061700,2330028400,2330028300,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,330.649272639
5152,2330053400,2330025500,2330026100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,301.938827944
5153,2330053600,2330024200,2330026100,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,741.627401174
5154,2330053300,2330026100,2330025500,0,2.0,101,서해안고속도로,0,101,40.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,995.983809203
5155,2330054000,2330024200,2330025500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,667.437159403
5156,2160018001,2160007101,2240003000,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,1100.49386304
5157,2160018101,2240003000,2160007101,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,1086.86045578
5159,2140018500,2140008100,2140009000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,698.159477219
5160,2140019100,2140007500,2140008100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,1030.59847052
5161,2140043000,2140021600,2140018600,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,1152.44562687
5162,2140042900,2140018600,2140021600,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,15,,nodelinkmanager2017010217,,,1156.53038579
5173,2330014400,2330005900,2330006300,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,648.910766424
5174,2330014700,2330005900,2330005100,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,1035.57393906
5175,2330014300,2330006300,2330005900,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,814.190699855
5176,2330062301,2160004600,2330028500,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,2827.42951681
5177,2330062201,2330028500,2160004600,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,2844.6547396
5178,2330061500,2330028500,2330028300,0,3.0,101,서해안고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,551.730700713
5179,2330013400,2330005900,2330005200,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,348.638460319
5180,2330055600,2330025500,2330025700,0,3.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,132.585141778
5181,2330056100,2330025700,2330025800,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,15,,nodelinkmanager2017010217,,,242.956296311
5253,2240014201,2080000400,2240005700,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,213,000,15,,nodelinkmanager2017010217,,,768.997067758
5254,2240008000,2240003000,2240003700,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,798.774488959
5255,2240007900,2240003700,2240003000,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,802.262329324
5256,2240006800,2240003200,2240003000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,1132.67655768
5258,2240008400,2240003700,2240003200,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,1235.80288416
5259,2240007400,2240003000,2240003600,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,1130.03877954
5261,2240006700,2240003000,2240003200,0,3.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,525.5073039
5262,2240007000,2240003700,2240003600,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,654.892413602
5263,2240010000,2240005200,2240003700,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,2421.12366713
5264,2240007300,2240003600,2240003000,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,617.08153772
5265,2240006900,2240003600,2240003700,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,1348.04844842
5266,2240008300,2240003200,2240003700,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,224,000,15,,nodelinkmanager2017010217,,,596.637641367
5406,2160018002,2160007100,2160007101,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,960.934243256
5407,2160018102,2160007101,2160007100,0,3.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,216,000,15,,nodelinkmanager2017010217,,,965.64680472
5545,2080002001,2130000100,2080000500,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,1926.1074896
5546,2080001400,2080000500,2080000400,0,4.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,469.306900027
5547,2080002200,2080000600,2080001000,0,2.0,101,서해안고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,653.323967745
5548,2080001000,2080000600,2080000400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,423.424232808
5549,2080001200,2080000500,2080000600,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,290.890247235
5550,2080000900,2080000400,2080000600,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,836.303108946
5551,2080001100,2080000600,2080000500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,714.582541133
5552,2080001300,2080000400,2080000500,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,003,15,,nodelinkmanager2017010217,,,471.223752911
5553,2080002100,2080001000,2080000600,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,645.906300088
5554,2080001901,2080000500,2130000100,0,5.0,101,서해안고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,15,,nodelinkmanager2017010217,,,1932.15059868
5657,3400002300,3400000700,3390011600,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,154.365503988
5658,3390023800,3390011800,3390011600,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,339,000,15,,nodelinkmanager2017010217,,,204.656588301
5659,3390024000,3390011700,3390011800,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,339,000,15,,nodelinkmanager2017010217,,,217.307909116
5660,3390023700,3390011600,3390011800,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,339,000,15,,nodelinkmanager2017010217,,,211.271707138
5661,3390023900,3390011800,3390011700,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,339,000,15,,nodelinkmanager2017010217,,,216.894571512
5662,3400001400,3400000500,3400000400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,326.798032857
5666,3400001600,3400000800,3400000500,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,205.392881606
5667,3400001700,3400000600,3400000400,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,107.755659092
5668,3400002200,3400000400,3400000900,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,174.692815626
5674,3400018100,3400007900,3400008200,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,663.033593477
5675,3400020200,3400009300,3400008900,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,350.698153083
5676,3400019700,3400008900,3400008700,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,324.555831213
5677,3400019100,3400008700,3400008200,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,514.000224439
5678,3400020100,3400008900,3400009300,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,350.120900228
5679,3400019600,3400008700,3400008900,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,322.954382493
5734,3400020600,3400009300,3400009000,0,1.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,340,000,15,,nodelinkmanager2017010217,,,1010.67167945
5735,3410016400,3410007200,3410007800,0,2.0,101,서해안고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,341,000,15,,nodelinkmanager2017010217,,,532.281455405
